customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST05771,Male,0,Yes,No,40,Yes,No phone service,No,Yes,No,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,30.31,1212.4,Yes
CUST05772,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card,61.11,1161.09,No
CUST05773,Male,0,No,Yes,5,No,No,No,No,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,28.88,144.4,Yes
CUST05774,Male,0,No,No,69,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,62.65,4322.85,Yes
CUST05775,Male,0,No,No,14,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,33.45,468.3,Yes
CUST05776,Female,0,Yes,No,49,No,No,DSL,No,Yes,No internet service,No,No internet service,No,Two year,Yes,Mailed check,23.22,1137.78,No
CUST05777,Male,0,No,Yes,64,No,Yes,No,No,No,No,Yes,No,Yes,One year,No,Bank transfer,64.97,4158.08,No
CUST05778,Female,0,Yes,No,57,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,Two year,No,Credit card,76.77,4375.89,Yes
CUST05779,Male,0,No,No,35,No,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,One year,No,Credit card,63.93,2237.55,No
CUST05780,Male,0,No,Yes,5,Yes,No phone service,DSL,No,Yes,No,No,Yes,No internet service,Two year,Yes,Bank transfer,37.61,188.05,Yes
CUST05781,Female,1,Yes,Yes,39,No,No,No,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,27.74,1081.86,No
CUST05782,Female,0,Yes,No,24,Yes,Yes,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,32.64,783.36,No
CUST05783,Male,0,Yes,No,40,Yes,Yes,DSL,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,92.71,3708.4,No
CUST05784,Female,1,No,No,50,No,No phone service,No,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,21.59,1079.5,Yes
CUST05785,Female,0,No,Yes,58,No,No,DSL,No internet service,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,106.33,6167.14,No
CUST05786,Female,0,Yes,No,1,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,104.01,104.01,Yes
CUST05787,Female,1,No,Yes,43,Yes,No,No,No internet service,No,No internet service,No,No,Yes,One year,Yes,Bank transfer,108.05,4646.15,No
CUST05788,Male,0,Yes,No,39,No,No phone service,No,Yes,No,No,No internet service,Yes,Yes,One year,No,Electronic check,107.87,4206.93,Yes
CUST05789,Female,0,No,No,10,No,No phone service,DSL,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Bank transfer,86.75,867.5,No
CUST05790,Male,0,Yes,Yes,2,No,Yes,No,Yes,No internet service,No internet service,Yes,No,No,One year,No,Bank transfer,104.74,209.48,Yes
CUST05791,Male,0,Yes,No,63,Yes,No,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,No,Credit card,93.03,5860.89,No
CUST05792,Male,0,No,Yes,16,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer,50.01,800.16,No
CUST05793,Male,0,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,95.51,3533.87,No
CUST05794,Female,1,No,Yes,16,No,No phone service,DSL,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Bank transfer,81.56,1304.96,No
CUST05795,Female,1,No,Yes,27,No,No,DSL,Yes,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,22.75,614.25,No
CUST05796,Male,1,Yes,No,63,No,No,No,No,No,No internet service,No,No,Yes,Month-to-month,No,Electronic check,98.64,6214.32,No
CUST05797,Male,1,Yes,Yes,64,Yes,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,107.08,6853.12,Yes
CUST05798,Male,1,No,No,32,Yes,No phone service,DSL,No,No internet service,No,No,No,No,Month-to-month,No,Credit card,71.75,2296.0,No
CUST05799,Male,0,No,Yes,9,Yes,No phone service,No,No,No,No,No,No,Yes,One year,Yes,Bank transfer,68.7,618.3,Yes
CUST05800,Female,0,Yes,Yes,11,Yes,No,No,Yes,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,62.73,690.03,Yes
CUST05801,Male,0,Yes,Yes,70,No,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,One year,No,Mailed check,91.88,6431.6,No
CUST05802,Female,1,Yes,No,30,No,No phone service,DSL,No,No,Yes,No,No internet service,No,Two year,Yes,Mailed check,41.55,1246.5,No
CUST05803,Male,0,No,Yes,15,No,Yes,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,97.39,1460.85,No
CUST05804,Male,0,No,Yes,59,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,49.23,2904.57,No
CUST05805,Male,0,No,Yes,48,Yes,No phone service,DSL,No internet service,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,46.15,2215.2,No
CUST05806,Male,0,Yes,No,60,No,No,No,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Credit card,100.92,6055.2,Yes
CUST05807,Female,0,Yes,No,68,No,No phone service,DSL,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,37.44,2545.92,No
CUST05808,Female,0,No,Yes,57,Yes,No,No,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,106.25,6056.25,No
CUST05809,Female,0,No,Yes,64,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,117.79,7538.56,Yes
CUST05810,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,51.99,2807.46,Yes
CUST05811,Male,0,No,Yes,54,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No,Two year,Yes,Electronic check,112.79,6090.66,No
CUST05812,Female,0,Yes,Yes,59,No,No phone service,No,No internet service,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card,76.64,4521.76,No
CUST05813,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,45.93,1791.27,Yes
CUST05814,Male,0,Yes,Yes,15,No,No phone service,No,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card,65.26,978.9,No
CUST05815,Male,0,No,Yes,28,No,No phone service,Fiber optic,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Credit card,100.01,2800.28,No
CUST05816,Female,1,No,Yes,36,No,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No,Two year,No,Mailed check,86.66,3119.76,No
CUST05817,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card,69.48,3751.92,No
CUST05818,Male,0,Yes,Yes,17,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,45.73,777.41,No
CUST05819,Female,0,No,Yes,22,No,No,No,Yes,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer,92.58,2036.76,No
CUST05820,Male,0,Yes,No,36,No,No phone service,No,No internet service,No,Yes,No internet service,Yes,No,Two year,No,Electronic check,51.33,1847.88,No
CUST05821,Female,1,No,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No internet service,One year,No,Mailed check,53.09,1539.61,No
CUST05822,Male,0,No,No,55,No,Yes,DSL,No,No,No internet service,No internet service,No,No,Two year,No,Electronic check,94.69,5207.95,No
CUST05823,Female,0,No,No,42,No,No,Fiber optic,No,No,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,75.84,3185.28,No
CUST05824,Male,0,Yes,Yes,32,No,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Bank transfer,38.58,1234.56,No
CUST05825,Female,1,Yes,No,14,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,88.71,1241.94,Yes
CUST05826,Female,0,Yes,Yes,18,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No,One year,No,Mailed check,45.81,824.58,No
CUST05827,Female,0,Yes,No,38,No,Yes,DSL,No,No internet service,No,Yes,No,No internet service,Two year,Yes,Electronic check,96.05,3649.9,No
CUST05828,Female,0,No,No,34,No,No,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,67.87,2307.58,No
CUST05829,Male,1,Yes,No,45,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,79.5,3577.5,No
CUST05830,Male,0,No,Yes,32,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,One year,No,Bank transfer,80.1,2563.2,No
CUST05831,Female,0,Yes,No,67,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,34.68,2323.56,No
CUST05832,Male,0,Yes,No,63,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,85.05,5358.15,Yes
CUST05833,Male,0,Yes,No,55,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card,106.71,5869.05,Yes
CUST05834,Male,0,Yes,Yes,43,Yes,No,DSL,No internet service,No internet service,No,No,Yes,No,Two year,Yes,Bank transfer,109.12,4692.16,No
CUST05835,Male,0,Yes,Yes,22,Yes,Yes,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,No,Credit card,88.86,1954.92,Yes
CUST05836,Male,0,No,No,68,Yes,Yes,No,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Credit card,116.9,7949.2,Yes
CUST05837,Female,1,Yes,Yes,29,No,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.83,2315.07,Yes
CUST05838,Female,0,Yes,No,40,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card,45.49,1819.6,No
CUST05839,Female,0,Yes,Yes,45,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No,One year,Yes,Credit card,86.02,3870.9,No
CUST05840,Female,0,Yes,No,10,Yes,No phone service,No,No internet service,No,No,No,No,No internet service,Month-to-month,Yes,Credit card,110.92,1109.2,Yes
CUST05841,Male,0,Yes,Yes,45,No,No phone service,No,No internet service,No,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,55.89,2515.05,No
CUST05842,Male,1,No,No,17,No,Yes,DSL,No internet service,No,No,No,No,No internet service,One year,No,Mailed check,46.48,790.16,No
CUST05843,Female,0,Yes,Yes,2,No,No,DSL,Yes,No,No,No internet service,Yes,No internet service,One year,No,Credit card,116.65,233.3,No
CUST05844,Male,0,No,Yes,17,No,Yes,DSL,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,96.65,1643.05,No
CUST05845,Male,1,Yes,No,38,Yes,No,DSL,No internet service,No internet service,No,No,Yes,Yes,One year,No,Electronic check,24.98,949.24,No
CUST05846,Female,0,No,No,37,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,Yes,Credit card,76.12,2816.44,No
CUST05847,Male,1,Yes,Yes,63,No,No,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,Yes,Credit card,43.44,2736.72,No
CUST05848,Female,0,Yes,No,5,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,48.68,243.4,Yes
CUST05849,Female,1,No,No,25,No,No,No,No,Yes,No internet service,Yes,No,No,Month-to-month,No,Electronic check,28.76,719.0,No
CUST05850,Male,0,Yes,No,22,No,Yes,No,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,43.1,948.2,No
CUST05851,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,Two year,Yes,Credit card,70.52,4442.76,No
CUST05852,Female,1,Yes,Yes,35,No,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,27.86,975.1,Yes
CUST05853,Female,0,No,No,55,No,No,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Credit card,108.97,5993.35,No
CUST05854,Male,0,No,Yes,20,No,No,DSL,No internet service,No,No,No internet service,No,No,Two year,No,Bank transfer,97.54,1950.8,Yes
CUST05855,Female,0,No,Yes,5,No,Yes,DSL,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,58.14,290.7,Yes
CUST05856,Female,1,Yes,No,39,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,33.02,1287.78,No
CUST05857,Female,0,No,No,63,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,One year,No,Credit card,119.4,7522.2,No
CUST05858,Male,1,Yes,Yes,32,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,76.33,2442.56,No
CUST05859,Female,0,No,No,63,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,One year,No,Credit card,62.3,3924.9,No
CUST05860,Male,0,No,No,40,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,39.86,1594.4,No
CUST05861,Female,1,No,Yes,17,No,No,DSL,No internet service,No,No,No,No internet service,No,One year,No,Electronic check,40.32,685.44,No
CUST05862,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No internet service,One year,No,Credit card,99.62,3187.84,No
CUST05863,Female,0,Yes,Yes,23,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,No,Bank transfer,71.99,1655.77,No
CUST05864,Male,0,Yes,No,60,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,118.4,7104.0,Yes
CUST05865,Male,0,No,No,56,No,No phone service,No,No internet service,No internet service,No internet service,No,No,No internet service,One year,Yes,Electronic check,115.31,6457.36,No
CUST05866,Male,0,Yes,Yes,9,No,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer,40.68,366.12,No
CUST05867,Female,1,Yes,Yes,69,No,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Mailed check,119.94,8275.86,No
CUST05868,Female,0,No,No,62,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,Two year,No,Electronic check,118.66,7356.92,Yes
CUST05869,Female,0,No,No,64,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Two year,No,Electronic check,99.93,6395.52,No
CUST05870,Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,59.09,1299.98,No
CUST05871,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No internet service,Yes,No,Yes,No internet service,One year,Yes,Mailed check,42.41,1357.12,Yes
CUST05872,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Two year,No,Bank transfer,30.32,1425.04,No
CUST05873,Female,1,No,No,2,Yes,Yes,No,No,No,No internet service,Yes,No,No,Two year,No,Bank transfer,25.2,50.4,Yes
CUST05874,Male,0,No,Yes,52,No,No,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,102.08,5308.16,No
CUST05875,Male,0,No,No,14,Yes,Yes,DSL,Yes,No,No,Yes,No,No internet service,One year,Yes,Bank transfer,114.56,1603.84,No
CUST05876,Male,0,No,Yes,37,Yes,No,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card,97.26,3598.62,Yes
CUST05877,Female,0,No,No,27,Yes,No,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,One year,Yes,Mailed check,95.9,2589.3,No
CUST05878,Female,1,Yes,Yes,24,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,One year,No,Bank transfer,61.52,1476.48,No
CUST05879,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,84.12,5383.68,No
CUST05880,Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No internet service,No,No internet service,No,No internet service,One year,Yes,Electronic check,87.12,6098.4,Yes
CUST05881,Male,0,No,No,26,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,45.73,1188.98,No
CUST05882,Female,0,No,No,54,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No internet service,Two year,Yes,Credit card,93.87,5068.98,No
CUST05883,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,34.61,519.15,No
CUST05884,Female,0,Yes,No,29,No,No,DSL,No internet service,No internet service,No,Yes,No,Yes,Two year,Yes,Credit card,49.35,1431.15,No
CUST05885,Male,1,Yes,Yes,28,No,No phone service,No,No,No,No internet service,No,No,Yes,One year,No,Mailed check,78.97,2211.16,No
CUST05886,Male,1,No,No,59,No,No phone service,DSL,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,73.96,4363.64,No
CUST05887,Male,0,No,No,21,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Two year,No,Bank transfer,90.46,1899.66,No
CUST05888,Male,0,No,Yes,10,Yes,No,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,78.29,782.9,Yes
CUST05889,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.95,99.8,Yes
CUST05890,Female,1,No,Yes,62,No,No,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,No,Mailed check,117.77,7301.74,No
CUST05891,Male,1,Yes,Yes,4,No,Yes,DSL,No internet service,Yes,No,No,No,Yes,One year,No,Bank transfer,96.35,385.4,No
CUST05892,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,108.04,648.24,Yes
CUST05893,Male,0,No,Yes,72,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,100.39,7228.08,Yes
CUST05894,Male,0,No,No,16,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Credit card,41.24,659.84,No
CUST05895,Male,0,Yes,No,38,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,113.27,4304.26,No
CUST05896,Female,0,No,Yes,49,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card,118.41,5802.09,No
CUST05897,Male,0,No,Yes,61,No,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,27.87,1700.07,No
CUST05898,Male,0,Yes,Yes,65,No,No phone service,No,No,No internet service,Yes,Yes,Yes,No,One year,No,Electronic check,35.84,2329.6,Yes
CUST05899,Male,0,No,Yes,50,No,Yes,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Mailed check,119.03,5951.5,No
CUST05900,Female,0,No,Yes,17,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Credit card,49.35,838.95,No
CUST05901,Female,0,Yes,No,28,Yes,No,No,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,101.98,2855.44,Yes
CUST05902,Female,0,No,Yes,44,No,Yes,No,No internet service,No internet service,No internet service,No,No,Yes,One year,Yes,Mailed check,27.41,1206.04,No
